pool,margin,quality_floor,uahe_cap,min_cond_filled,prompts_total,prompts_kept,pairs,pass_rate,reject_no_valid_reject,reject_min_cond,reject_uahe_cap,reject_below_quality_floor
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.0,10.0,0.0,3139,1116,1116,0.3555,841,,1182.0,
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.0,10.0,0.3,3139,1116,1116,0.3555,743,98.0,1182.0,
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.0,10.0,0.5,3139,1099,1099,0.3501,250,608.0,1182.0,
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.0,10.0,0.6,3139,1094,1094,0.3485,250,613.0,1182.0,
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.0,10.0,0.7,3139,1094,1094,0.3485,250,613.0,1182.0,
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.0,15.0,0.0,3139,1225,1225,0.3903,1244,,670.0,
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.0,15.0,0.3,3139,1225,1225,0.3903,1102,142.0,670.0,
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.0,15.0,0.5,3139,1208,1208,0.3848,433,828.0,670.0,
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.0,15.0,0.6,3139,1203,1203,0.3832,432,834.0,670.0,
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.0,15.0,0.7,3139,1203,1203,0.3832,432,834.0,670.0,
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.05,-1.0,0.0,3139,1320,1320,0.4205,947,,,872.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.05,-1.0,0.3,3139,1320,1320,0.4205,947,,,872.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.05,-1.0,0.5,3139,1303,1303,0.4151,740,224.0,,872.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.05,-1.0,0.6,3139,1298,1298,0.4135,740,229.0,,872.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.05,-1.0,0.7,3139,1298,1298,0.4135,740,229.0,,872.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.05,3.0,0.0,3139,291,291,0.0927,225,,1751.0,872.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.05,3.0,0.3,3139,291,291,0.0927,225,,1751.0,872.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.05,3.0,0.5,3139,282,282,0.0898,21,213.0,1751.0,872.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.05,3.0,0.6,3139,278,278,0.0886,21,217.0,1751.0,872.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.05,3.0,0.7,3139,278,278,0.0886,21,217.0,1751.0,872.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.05,5.0,0.0,3139,587,587,0.187,232,,1448.0,872.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.05,5.0,0.3,3139,587,587,0.187,232,,1448.0,872.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.05,5.0,0.5,3139,576,576,0.1835,28,215.0,1448.0,872.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.05,5.0,0.6,3139,572,572,0.1822,28,219.0,1448.0,872.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.05,5.0,0.7,3139,572,572,0.1822,28,219.0,1448.0,872.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.05,10.0,0.0,3139,1116,1116,0.3555,457,,694.0,872.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.05,10.0,0.3,3139,1116,1116,0.3555,457,,694.0,872.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.05,10.0,0.5,3139,1099,1099,0.3501,250,224.0,694.0,872.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.05,10.0,0.6,3139,1094,1094,0.3485,250,229.0,694.0,872.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.05,10.0,0.7,3139,1094,1094,0.3485,250,229.0,694.0,872.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.05,15.0,0.0,3139,1225,1225,0.3903,639,,403.0,872.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.05,15.0,0.3,3139,1225,1225,0.3903,639,,403.0,872.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.05,15.0,0.5,3139,1208,1208,0.3848,432,224.0,403.0,872.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.05,15.0,0.6,3139,1203,1203,0.3832,432,229.0,403.0,872.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.05,15.0,0.7,3139,1203,1203,0.3832,432,229.0,403.0,872.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.1,-1.0,0.0,3139,1320,1320,0.4205,740,,,1079.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.1,-1.0,0.3,3139,1320,1320,0.4205,740,,,1079.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.1,-1.0,0.5,3139,1303,1303,0.4151,739,18.0,,1079.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.1,-1.0,0.6,3139,1298,1298,0.4135,739,23.0,,1079.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.1,-1.0,0.7,3139,1298,1298,0.4135,739,23.0,,1079.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.1,3.0,0.0,3139,291,291,0.0927,21,,1748.0,1079.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.1,3.0,0.3,3139,291,291,0.0927,21,,1748.0,1079.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.1,3.0,0.5,3139,282,282,0.0898,21,9.0,1748.0,1079.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.1,3.0,0.6,3139,278,278,0.0886,21,13.0,1748.0,1079.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.1,3.0,0.7,3139,278,278,0.0886,21,13.0,1748.0,1079.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.1,5.0,0.0,3139,587,587,0.187,28,,1445.0,1079.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.1,5.0,0.3,3139,587,587,0.187,28,,1445.0,1079.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.1,5.0,0.5,3139,576,576,0.1835,28,11.0,1445.0,1079.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.1,5.0,0.6,3139,572,572,0.1822,28,15.0,1445.0,1079.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.1,5.0,0.7,3139,572,572,0.1822,28,15.0,1445.0,1079.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.1,10.0,0.0,3139,1116,1116,0.3555,251,,693.0,1079.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.1,10.0,0.3,3139,1116,1116,0.3555,251,,693.0,1079.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.1,10.0,0.5,3139,1099,1099,0.3501,250,18.0,693.0,1079.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.1,10.0,0.6,3139,1094,1094,0.3485,250,23.0,693.0,1079.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.1,10.0,0.7,3139,1094,1094,0.3485,250,23.0,693.0,1079.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.1,15.0,0.0,3139,1225,1225,0.3903,433,,402.0,1079.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.1,15.0,0.3,3139,1225,1225,0.3903,433,,402.0,1079.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.1,15.0,0.5,3139,1208,1208,0.3848,432,18.0,402.0,1079.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.1,15.0,0.6,3139,1203,1203,0.3832,432,23.0,402.0,1079.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.1,15.0,0.7,3139,1203,1203,0.3832,432,23.0,402.0,1079.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.15,-1.0,0.0,3139,1183,1183,0.3769,452,,,1504.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.15,-1.0,0.3,3139,1183,1183,0.3769,452,,,1504.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.15,-1.0,0.5,3139,1169,1169,0.3724,452,14.0,,1504.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.15,-1.0,0.6,3139,1164,1164,0.3708,452,19.0,,1504.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.15,-1.0,0.7,3139,1164,1164,0.3708,452,19.0,,1504.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.15,3.0,0.0,3139,291,291,0.0927,21,,1323.0,1504.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.15,3.0,0.3,3139,291,291,0.0927,21,,1323.0,1504.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.15,3.0,0.5,3139,282,282,0.0898,21,9.0,1323.0,1504.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.15,3.0,0.6,3139,278,278,0.0886,21,13.0,1323.0,1504.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.15,3.0,0.7,3139,278,278,0.0886,21,13.0,1323.0,1504.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.15,5.0,0.0,3139,586,586,0.1867,28,,1021.0,1504.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.15,5.0,0.3,3139,586,586,0.1867,28,,1021.0,1504.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.15,5.0,0.5,3139,576,576,0.1835,28,10.0,1021.0,1504.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.15,5.0,0.6,3139,572,572,0.1822,28,14.0,1021.0,1504.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.15,5.0,0.7,3139,572,572,0.1822,28,14.0,1021.0,1504.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.15,10.0,0.0,3139,1105,1105,0.352,234,,296.0,1504.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.15,10.0,0.3,3139,1105,1105,0.352,234,,296.0,1504.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.15,10.0,0.5,3139,1091,1091,0.3476,234,14.0,296.0,1504.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.15,10.0,0.6,3139,1086,1086,0.346,234,19.0,296.0,1504.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.15,10.0,0.7,3139,1086,1086,0.346,234,19.0,296.0,1504.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.15,15.0,0.0,3139,1148,1148,0.3657,315,,172.0,1504.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.15,15.0,0.3,3139,1148,1148,0.3657,315,,172.0,1504.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.15,15.0,0.5,3139,1134,1134,0.3613,315,14.0,172.0,1504.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.15,15.0,0.6,3139,1129,1129,0.3597,315,19.0,172.0,1504.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.15,15.0,0.7,3139,1129,1129,0.3597,315,19.0,172.0,1504.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.2,-1.0,0.0,3139,1131,1131,0.3603,400,,,1608.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.2,-1.0,0.3,3139,1131,1131,0.3603,400,,,1608.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.2,-1.0,0.5,3139,1122,1122,0.3574,400,9.0,,1608.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.2,-1.0,0.6,3139,1118,1118,0.3562,400,13.0,,1608.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.2,-1.0,0.7,3139,1118,1118,0.3562,400,13.0,,1608.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.2,3.0,0.0,3139,290,290,0.0924,21,,1220.0,1608.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.2,3.0,0.3,3139,290,290,0.0924,21,,1220.0,1608.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.2,3.0,0.5,3139,282,282,0.0898,21,8.0,1220.0,1608.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.2,3.0,0.6,3139,278,278,0.0886,21,12.0,1220.0,1608.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.2,3.0,0.7,3139,278,278,0.0886,21,12.0,1220.0,1608.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.2,5.0,0.0,3139,585,585,0.1864,28,,918.0,1608.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.2,5.0,0.3,3139,585,585,0.1864,28,,918.0,1608.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.2,5.0,0.5,3139,576,576,0.1835,28,9.0,918.0,1608.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.2,5.0,0.6,3139,572,572,0.1822,28,13.0,918.0,1608.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.2,5.0,0.7,3139,572,572,0.1822,28,13.0,918.0,1608.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.2,10.0,0.0,3139,1065,1065,0.3393,192,,274.0,1608.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.2,10.0,0.3,3139,1065,1065,0.3393,192,,274.0,1608.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.2,10.0,0.5,3139,1056,1056,0.3364,192,9.0,274.0,1608.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.2,10.0,0.6,3139,1052,1052,0.3351,192,13.0,274.0,1608.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.2,10.0,0.7,3139,1052,1052,0.3351,192,13.0,274.0,1608.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.2,15.0,0.0,3139,1101,1101,0.3507,268,,162.0,1608.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.2,15.0,0.3,3139,1101,1101,0.3507,268,,162.0,1608.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.2,15.0,0.5,3139,1092,1092,0.3479,268,9.0,162.0,1608.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.2,15.0,0.6,3139,1088,1088,0.3466,268,13.0,162.0,1608.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.2,15.0,0.7,3139,1088,1088,0.3466,268,13.0,162.0,1608.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.3,-1.0,0.0,3139,995,995,0.317,347,,,1797.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.3,-1.0,0.3,3139,995,995,0.317,347,,,1797.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.3,-1.0,0.5,3139,989,989,0.3151,347,6.0,,1797.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.3,-1.0,0.6,3139,985,985,0.3138,347,10.0,,1797.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.3,-1.0,0.7,3139,985,985,0.3138,347,10.0,,1797.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.3,3.0,0.0,3139,288,288,0.0917,21,,1033.0,1797.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.3,3.0,0.3,3139,288,288,0.0917,21,,1033.0,1797.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.3,3.0,0.5,3139,282,282,0.0898,21,6.0,1033.0,1797.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.3,3.0,0.6,3139,278,278,0.0886,21,10.0,1033.0,1797.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.3,3.0,0.7,3139,278,278,0.0886,21,10.0,1033.0,1797.0
dpo_pairs_qwen2.5-7b_seed42_balanced_retrieval_aware_emse_re_eval_final_retrieval_aware_balanced_4c847c7306ae_20260227_153457,0.1,0.3,5.0,0.0,3139,582,582,0.1854,28,,732.0,1797.0
